,Date,CPI,CPI: Food and Nonalcoholic Beverages,inflat_m_gral,inflat_a_gral,inflat_m_food,inflat_a_food
142,2015-11,100.21,102.18,0.005922505520979504,0.027373385277834617,0.012485136741973824,0.01318790282597937
143,2015-12,99.64,99.95,-0.005688055084322907,0.03189726594863296,-0.02182423174789594,0.01441185425758662
144,2016-01,99.85,99.23,0.0021075873143314716,0.03321605960264895,-0.0072036018009004055,0.012137902896776742
145,2016-02,99.6,98.44,-0.0025037556334501776,0.04031752663463539,-0.007961302025597194,0.024669511814302103
146,2016-03,99.74,98.96,0.0014056224899599012,0.03939141308878691,0.005282405526208844,0.024536701521896687
147,2016-04,101.29,101.46,0.015540405053138251,0.04175665946724272,0.025262732417138167,0.03456714591618226
148,2016-05,101.07,100.57,-0.002171981439431425,0.03164233949168116,-0.00877192982456143,0.006102440976390566
149,2016-06,101.72,101.83,0.006431186306520287,0.031956984883839024,0.01252858705379345,0.01242791807516408
150,2016-07,103.08,104.56,0.01337003539127024,0.04047643080650043,0.026809388196012973,0.03915722520373688
151,2016-08,102.78,103.44,-0.0029103608847497187,0.035671100362757,-0.010711553175210442,0.02446271169654346
152,2016-09,103.15,103.62,0.003599922163845193,0.0404478515230986,0.0017401392111369152,0.03145530559426657
153,2016-10,104.2,104.53,0.01017935046049434,0.04597470387472402,0.008782088399922783,0.03577090764962354
154,2016-11,104.76,104.73,0.005374280230326267,0.04540465023450757,0.0019133263178034987,0.024955960070463856
155,2016-12,104.07,102.37,-0.00658648339060719,0.04446005620232829,-0.022534135395779642,0.024212106053026483
156,2017-01,104.56,101.17,0.004708369366772436,0.04717075613420141,-0.011722184233662225,0.019550539151466317
157,2017-02,104.98,101.49,0.0040168324407039435,0.05401606425702821,0.003162992982109314,0.03098334010564807
158,2017-03,106.18,103.55,0.011430748714040817,0.0645678764788451,0.020297566262686084,0.046382376717865936
159,2017-04,106.83,105.43,0.006121680165756205,0.05469444170204363,0.018155480444229877,0.039128720678099915
160,2017-05,106.38,105.15,-0.004212299915754003,0.05253784505788062,-0.0026557905719434283,0.045540419608233185
161,2017-06,106.53,104.94,0.0014100394811056294,0.04728666928824232,-0.0019971469329530533,0.030541097908278525
162,2017-07,107.1,105.31,0.005350605463249725,0.03899883585564612,0.0035258242805413786,0.007172915072685582
163,2017-08,107.3,105.76,0.0018674136321195078,0.043977427515080825,0.004273098471180292,0.022428460943542117
164,2017-09,108.0,107.25,0.006523765144454741,0.04701890450799806,0.014088502269288927,0.03503184713375784
165,2017-10,109.2,107.92,0.011111111111111072,0.04798464491362764,0.006247086247086253,0.03243088108676928
166,2017-11,110.0,108.34,0.0073260073260073,0.05001909125620463,0.003891771682728029,0.03446958846557813
167,2017-12,109.9,107.66,-0.0009090909090908594,0.056019986547516165,-0.006276536828502932,0.05167529549672745
168,2018-01,110.0,106.33,0.0009099181073701779,0.0520275439938791,-0.012353706111833507,0.051003261836512825
169,2018-02,109.7,104.96,-0.0027272727272726893,0.04496094494189373,-0.01288441643938687,0.03419056064636905
170,2018-03,110.0,104.57,0.0027347310847767314,0.03597664343567519,-0.0037157012195121464,0.009850313858039472
171,2018-04,111.1,106.18,0.010000000000000009,0.0399700458672656,0.015396385196519313,0.007113724746277139
